ID,Статистическое время,Средняя скорость ветра(m/s),Нормализованная активная мощность,Средняя температура окружающей среды(°C)
104332,2025-03-17 18:10:00,7.94,0.52,19.35
104333,2025-03-17 18:20:00,7.7,0.45,19.19
104334,2025-03-17 18:30:00,8.52,0.59,19.05
104335,2025-03-17 18:40:00,8.4,0.57,18.41
104336,2025-03-17 18:50:00,8.82,0.62,18.16
104337,2025-03-17 19:00:00,9.19,0.68,17.92
104338,2025-03-17 19:10:00,8.87,0.64,17.75
104339,2025-03-17 19:20:00,8.35,0.56,17.63
104340,2025-03-17 19:30:00,6.98,0.41,17.13
104341,2025-03-17 19:40:00,7.29,0.41,16.74
104342,2025-03-17 19:50:00,5.71,0.21,16.35
104343,2025-03-17 20:00:00,4.87,0.14,16.58
104344,2025-03-17 20:10:00,5.03,0.13,16.93
104345,2025-03-17 20:20:00,5.6,0.17,16.86
104346,2025-03-17 20:30:00,5.95,0.19,17.04
104347,2025-03-17 20:40:00,5.88,0.2,16.82
104348,2025-03-17 20:50:00,6.09,0.21,16.69
104349,2025-03-17 21:00:00,6.28,0.24,16.76
104350,2025-03-17 21:10:00,6.31,0.23,16.75
104351,2025-03-17 21:20:00,6.4,0.25,16.55
104352,2025-03-17 21:30:00,7.02,0.3,16.64
104353,2025-03-17 21:40:00,6.75,0.31,16.56
104354,2025-03-17 21:50:00,7.28,0.33,16.43
104355,2025-03-17 22:00:00,6.92,0.33,16.31
104356,2025-03-17 22:10:00,6.38,0.26,16.03
104357,2025-03-17 22:20:00,4.99,0.14,14.83
104358,2025-03-17 22:30:00,5.22,0.13,14.54
104359,2025-03-17 22:40:00,5.35,0.14,14.57
104360,2025-03-17 22:50:00,5.58,0.15,14.92
104361,2025-03-17 23:00:00,5.37,0.13,14.99
104362,2025-03-17 23:10:00,5.5,0.13,15.06
104363,2025-03-17 23:20:00,5.09,0.11,15.09
104364,2025-03-17 23:30:00,5.43,0.12,15.19
104365,2025-03-17 23:40:00,5.07,0.1,14.87
104366,2025-03-17 23:50:00,4.96,0.08,14.51
104367,2025-03-18 0:00:00,4.62,0.08,14.3
104368,2025-03-18 0:10:00,4.64,0.09,14.15
104369,2025-03-18 0:20:00,4.64,0.08,13.92
104370,2025-03-18 0:30:00,4.54,0.08,13.39
104371,2025-03-18 0:40:00,5.08,0.1,13.57
104372,2025-03-18 0:50:00,4.99,0.11,13.64
104373,2025-03-18 1:00:00,5.34,0.15,13.67
104374,2025-03-18 1:10:00,5.18,0.12,14.01
104375,2025-03-18 1:20:00,5.21,0.11,13.81
104376,2025-03-18 1:30:00,4.73,0.08,13.46
104377,2025-03-18 1:40:00,5.17,0.11,12.58
104378,2025-03-18 1:50:00,6.49,0.19,12.53
104379,2025-03-18 2:00:00,6.81,0.23,12.5
104380,2025-03-18 2:10:00,7.53,0.41,11.68
104381,2025-03-18 2:20:00,8.01,0.47,11.18
104382,2025-03-18 2:30:00,7.9,0.49,10.34
104383,2025-03-18 2:40:00,8.11,0.53,10.46
104384,2025-03-18 2:50:00,7.44,0.42,9.79
104385,2025-03-18 3:00:00,7.74,0.5,9.71
104386,2025-03-18 3:10:00,7.73,0.46,9.47
104387,2025-03-18 3:20:00,7.82,0.53,9.37
104388,2025-03-18 3:30:00,9.99,0.79,8.95
104389,2025-03-18 3:40:00,11,0.88,9.09
104390,2025-03-18 3:50:00,11.92,0.94,9.23
104391,2025-03-18 4:00:00,12.46,0.98,9.2
104392,2025-03-18 4:10:00,11.92,0.98,9.12
104393,2025-03-18 4:20:00,12.43,0.98,8.99
104394,2025-03-18 4:30:00,11.96,0.96,8.91
104395,2025-03-18 4:40:00,9.32,0.63,7.96
104396,2025-03-18 4:50:00,8.97,0.59,7.7
104397,2025-03-18 5:00:00,8.04,0.55,7.34
104398,2025-03-18 5:10:00,7.92,0.54,7.25
104399,2025-03-18 5:20:00,8.98,0.59,6.99
104400,2025-03-18 5:30:00,10.69,0.71,7.07
104401,2025-03-18 5:40:00,9.95,0.74,6.7
104402,2025-03-18 5:50:00,9.46,0.7,6.66
104403,2025-03-18 6:00:00,10.08,0.73,6.56
104404,2025-03-18 6:10:00,7.72,0.47,6.34
104405,2025-03-18 6:20:00,8.11,0.53,6.87
104406,2025-03-18 6:30:00,7.31,0.45,6.53
104407,2025-03-18 6:40:00,7.23,0.42,6.32
104408,2025-03-18 6:50:00,9.15,0.58,6.95
104409,2025-03-18 7:00:00,8.2,0.55,6.3
104410,2025-03-18 7:10:00,7.52,0.48,5.95
104411,2025-03-18 7:20:00,8.91,0.57,6.35
104412,2025-03-18 7:30:00,7.66,0.47,6.19
104413,2025-03-18 7:40:00,6.16,0.29,5.53
104414,2025-03-18 7:50:00,9.63,0.65,7.02
104415,2025-03-18 8:00:00,9.81,0.62,7.96
104416,2025-03-18 8:10:00,9.18,0.55,9.48
104417,2025-03-18 8:20:00,9.7,0.65,10.52
104418,2025-03-18 8:30:00,9.29,0.68,11.77
104419,2025-03-18 8:40:00,7.66,0.51,10.92
104420,2025-03-18 8:50:00,9.07,0.68,11.44
104421,2025-03-18 9:00:00,9.15,0.73,12.21
104422,2025-03-18 9:10:00,9.71,0.82,12.95
104423,2025-03-18 9:20:00,11.47,0.95,13.55
104424,2025-03-18 9:30:00,11.48,0.96,14.06
104425,2025-03-18 9:40:00,12.02,0.98,14.33
104426,2025-03-18 9:50:00,12.23,0.97,14.4
104427,2025-03-18 10:00:00,12.56,0.98,14.63
104428,2025-03-18 10:10:00,12.42,0.97,15.1
104429,2025-03-18 10:20:00,12.62,0.97,15.31
104430,2025-03-18 10:30:00,12.97,0.97,15.53
104431,2025-03-18 10:40:00,13.15,0.97,15.65
104432,2025-03-18 10:50:00,13.15,0.97,15.8
104433,2025-03-18 11:00:00,13.62,0.97,15.81
104434,2025-03-18 11:10:00,13.01,0.97,16.19
104435,2025-03-18 11:20:00,13.08,0.97,16.3
104436,2025-03-18 11:30:00,13.47,0.97,16.33
104437,2025-03-18 11:40:00,13.59,0.97,16.3
104438,2025-03-18 11:50:00,13.72,0.97,16.31
104439,2025-03-18 12:00:00,13.29,0.97,16.56
104440,2025-03-18 12:10:00,13.17,0.97,16.93
104441,2025-03-18 12:20:00,12.63,0.97,17.2
104442,2025-03-18 12:30:00,12.7,0.97,17.31
104443,2025-03-18 12:40:00,12.91,0.97,17.59
104444,2025-03-18 12:50:00,12.47,0.97,17.93
104445,2025-03-18 13:00:00,12.66,0.97,18.03
104446,2025-03-18 13:10:00,12.7,0.97,18.27
104447,2025-03-18 13:20:00,12.88,0.97,18.37
104448,2025-03-18 13:30:00,12.78,0.97,18.75
104449,2025-03-18 13:40:00,12.36,0.97,19.02
104450,2025-03-18 13:50:00,12.73,0.97,19.06
104451,2025-03-18 14:00:00,12.45,0.96,19.48
104452,2025-03-18 14:10:00,12.33,0.97,19.71
104453,2025-03-18 14:20:00,12.91,0.97,19.94
104454,2025-03-18 14:30:00,12.56,0.97,20.15
104455,2025-03-18 14:40:00,12.56,0.97,20.3
104456,2025-03-18 14:50:00,12.13,0.97,20.72
104457,2025-03-18 15:00:00,13.13,0.97,20.66
104458,2025-03-18 15:10:00,12.54,0.97,20.84
104459,2025-03-18 15:20:00,12.76,0.97,20.91
104460,2025-03-18 15:30:00,12.74,0.97,21.11
104461,2025-03-18 15:40:00,12.76,0.97,21.11
104462,2025-03-18 15:50:00,12.24,0.97,21.34
104463,2025-03-18 16:00:00,12.48,0.97,21.33
104464,2025-03-18 16:10:00,12.16,0.97,21.39
104465,2025-03-18 16:20:00,12.16,0.97,21.51
104466,2025-03-18 16:30:00,12.17,0.97,21.58
104467,2025-03-18 16:40:00,12.14,0.97,21.7
104468,2025-03-18 16:50:00,12.14,0.97,21.68
104469,2025-03-18 17:00:00,11.75,0.96,21.75
104470,2025-03-18 17:10:00,12.28,0.97,21.71
104471,2025-03-18 17:20:00,11.7,0.97,21.68
104472,2025-03-18 17:30:00,11.53,0.96,21.78
104473,2025-03-18 17:40:00,11.58,0.97,21.57
104474,2025-03-18 17:50:00,11.24,0.96,21.52
104475,2025-03-18 18:00:00,10.89,0.92,21.55
104476,2025-03-18 18:10:00,11.14,0.92,21.38
104477,2025-03-18 18:20:00,10.9,0.93,21.17
104478,2025-03-18 18:30:00,10.81,0.89,21.19
104479,2025-03-18 18:40:00,10.96,0.9,20.74
104480,2025-03-18 18:50:00,10.49,0.86,20.31
104481,2025-03-18 19:00:00,10.6,0.87,20
104482,2025-03-18 19:10:00,9.39,0.74,19.51
104483,2025-03-18 19:20:00,8.5,0.63,19.19
104484,2025-03-18 19:30:00,8.17,0.55,19.08
104485,2025-03-18 19:40:00,7.21,0.38,18.98
104486,2025-03-18 19:50:00,7.36,0.44,19.03
104487,2025-03-18 20:00:00,7.14,0.39,19.07
104488,2025-03-18 20:10:00,6.38,0.25,19.16
104489,2025-03-18 20:20:00,6.96,0.33,19.02
104490,2025-03-18 20:30:00,7.01,0.34,19.06
104491,2025-03-18 20:40:00,7.68,0.42,18.96
104492,2025-03-18 20:50:00,7.65,0.45,18.7
104493,2025-03-18 21:00:00,7.72,0.45,18.8
104494,2025-03-18 21:10:00,8.04,0.44,19.02
104495,2025-03-18 21:20:00,8,0.5,18.8
104496,2025-03-18 21:30:00,8.03,0.52,18.66
104497,2025-03-18 21:40:00,7.75,0.51,18.57
104498,2025-03-18 21:50:00,8.58,0.6,18.5
104499,2025-03-18 22:00:00,7.37,0.44,18.24
104500,2025-03-18 22:10:00,7.62,0.39,18
104501,2025-03-18 22:20:00,7.3,0.36,17.89
104502,2025-03-18 22:30:00,5.76,0.2,16.77
104503,2025-03-18 22:40:00,5.96,0.22,16.47
104504,2025-03-18 22:50:00,5.73,0.2,16.83
104505,2025-03-18 23:00:00,6.19,0.23,17.33
104506,2025-03-18 23:10:00,6.74,0.3,17.25
104507,2025-03-18 23:20:00,6.32,0.25,17.11
104508,2025-03-18 23:30:00,5.82,0.23,17.21
104509,2025-03-18 23:40:00,5.65,0.21,16.95
104510,2025-03-18 23:50:00,5.83,0.22,16.69
104511,2025-03-19 0:00:00,5.84,0.24,16.77
104512,2025-03-19 0:10:00,6.53,0.28,16.24
104513,2025-03-19 0:20:00,6.77,0.31,15.74
104514,2025-03-19 0:30:00,6.37,0.29,16.05
104515,2025-03-19 0:40:00,6.47,0.31,15.86
104516,2025-03-19 0:50:00,9.45,0.62,15.86
104517,2025-03-19 1:00:00,11.54,0.91,15.55
104518,2025-03-19 1:10:00,12.27,0.96,15.79
104519,2025-03-19 1:20:00,10.6,0.94,13.52
104520,2025-03-19 1:30:00,10.19,0.87,11.95
104521,2025-03-19 1:40:00,8.47,0.66,10.92
104522,2025-03-19 1:50:00,6.8,0.47,10.54
104523,2025-03-19 2:00:00,5.55,0.22,10.28
104524,2025-03-19 2:10:00,3.98,0.08,10.17
104525,2025-03-19 2:20:00,5.42,0.2,9.99
104526,2025-03-19 2:30:00,9.44,0.74,10.15
104527,2025-03-19 2:40:00,7.4,0.4,9.62
104528,2025-03-19 2:50:00,6.67,0.33,9.07
104529,2025-03-19 3:00:00,7.22,0.46,8.42
104530,2025-03-19 3:10:00,7.64,0.54,7.91
104531,2025-03-19 3:20:00,5.89,0.25,7.36
104532,2025-03-19 3:30:00,4.8,0.12,6.64
104533,2025-03-19 3:40:00,3.94,0.06,6.42
104534,2025-03-19 3:50:00,2.87,0.01,6.34
104535,2025-03-19 4:00:00,4.48,0.1,6.43
104536,2025-03-19 4:10:00,8.3,0.59,6.72
104537,2025-03-19 4:20:00,8.79,0.69,7.09
104538,2025-03-19 4:30:00,8.8,0.71,7.05
104539,2025-03-19 4:40:00,7.41,0.48,6.85
104540,2025-03-19 4:50:00,6.84,0.39,6.46
104541,2025-03-19 5:00:00,4.12,0.07,5.89
104542,2025-03-19 5:10:00,4.44,0.09,5.57
104543,2025-03-19 5:20:00,6.54,0.33,5.46
104544,2025-03-19 5:30:00,7.69,0.52,6.16
104545,2025-03-19 5:40:00,6.62,0.41,5.84
104546,2025-03-19 5:50:00,7.63,0.54,6.05
104547,2025-03-19 6:00:00,8.01,0.58,6.18
104548,2025-03-19 6:10:00,7.3,0.47,6.25
104549,2025-03-19 6:20:00,6.86,0.37,6.32
104550,2025-03-19 6:30:00,9.46,0.63,7.49
104551,2025-03-19 6:40:00,12.58,0.95,10.38
104552,2025-03-19 6:50:00,13.37,0.98,12.67
104553,2025-03-19 7:00:00,12.35,0.98,13.82
104554,2025-03-19 7:10:00,12.62,0.98,13.83
104555,2025-03-19 7:20:00,13.3,0.98,13.33
104556,2025-03-19 7:30:00,13.63,0.98,11.69
104557,2025-03-19 7:40:00,14,0.97,13.26
104558,2025-03-19 7:50:00,14.86,0.97,12.56
104559,2025-03-19 8:00:00,13.63,0.97,11.74
104560,2025-03-19 8:10:00,13.03,0.97,11.71
104561,2025-03-19 8:20:00,12.76,0.97,11.93
104562,2025-03-19 8:30:00,13.3,0.97,12.31
104563,2025-03-19 8:40:00,13.48,0.97,12.69
104564,2025-03-19 8:50:00,14.01,0.97,12.86
104565,2025-03-19 9:00:00,13.85,0.97,13
104566,2025-03-19 9:10:00,13.35,0.97,13.22
104567,2025-03-19 9:20:00,13.23,0.97,13.62
104568,2025-03-19 9:30:00,13.39,0.97,13.72
104569,2025-03-19 9:40:00,13.38,0.97,13.95
104570,2025-03-19 9:50:00,13.02,0.97,14.15
104571,2025-03-19 10:00:00,13.01,0.97,14.95
104572,2025-03-19 10:10:00,14.25,0.97,15.58
104573,2025-03-19 10:20:00,14.31,0.97,16.26
104574,2025-03-19 10:30:00,14.83,0.97,16.57
104575,2025-03-19 10:40:00,14.34,0.97,16.74
104576,2025-03-19 10:50:00,14.55,0.97,16.97
104577,2025-03-19 11:00:00,14.56,0.97,17.24
104578,2025-03-19 11:10:00,14.85,0.97,17.67
104579,2025-03-19 11:20:00,15.23,0.97,17.93
104580,2025-03-19 11:30:00,15.37,0.97,18.15
104581,2025-03-19 11:40:00,15.22,0.97,18.57
104582,2025-03-19 11:50:00,15.25,0.97,18.82
104583,2025-03-19 12:00:00,16.95,0.97,19.08
104584,2025-03-19 12:10:00,16.8,0.97,19.26
104585,2025-03-19 12:20:00,16.58,0.97,19.44
104586,2025-03-19 12:30:00,15.91,0.97,19.88
104587,2025-03-19 12:40:00,15.96,0.97,19.97
104588,2025-03-19 12:50:00,15.51,0.97,20.34
104589,2025-03-19 13:00:00,15.26,0.97,20.7
104590,2025-03-19 13:10:00,14.77,0.97,20.9
104591,2025-03-19 13:20:00,14.53,0.97,21.29
104592,2025-03-19 13:30:00,14.46,0.97,21.35
104593,2025-03-19 13:40:00,14.59,0.97,21.87
104594,2025-03-19 13:50:00,14.06,0.97,21.83
104595,2025-03-19 14:00:00,14.4,0.97,22.24
104596,2025-03-19 14:10:00,14.55,0.97,22.16
104597,2025-03-19 14:20:00,14.31,0.97,22.44
104598,2025-03-19 14:30:00,14.48,0.97,22.76
104599,2025-03-19 14:40:00,14.39,0.97,22.77
104600,2025-03-19 14:50:00,14.53,0.97,23.05
104601,2025-03-19 15:00:00,14.87,0.97,23.06
104602,2025-03-19 15:10:00,14.31,0.97,23.19
104603,2025-03-19 15:20:00,14.25,0.97,23.36
104604,2025-03-19 15:30:00,14.13,0.97,23.44
104605,2025-03-19 15:40:00,13.8,0.97,23.71
104606,2025-03-19 15:50:00,13.41,0.97,23.63
104607,2025-03-19 16:00:00,13.09,0.97,23.82
104608,2025-03-19 16:20:00,13.93,0.97,23.8
104609,2025-03-19 16:30:00,12.82,0.97,24.15
104610,2025-03-19 16:40:00,13.23,0.97,24.08
104611,2025-03-19 16:50:00,12.83,0.97,24.09
104612,2025-03-19 17:00:00,12.86,0.97,24.21
104613,2025-03-19 17:10:00,12.78,0.97,24.02
104614,2025-03-19 17:20:00,13.33,0.97,24.02
104615,2025-03-19 17:30:00,12.98,0.97,23.95
104616,2025-03-19 17:40:00,12.62,0.97,23.87
104617,2025-03-19 17:50:00,12.85,0.97,23.8
104618,2025-03-19 18:00:00,12.33,0.97,23.63
104619,2025-03-19 18:10:00,12.35,0.97,23.51
104620,2025-03-19 18:20:00,12.04,0.97,23.35
104621,2025-03-19 18:30:00,12.33,0.97,23.39
104622,2025-03-19 18:40:00,11.78,0.97,22.88
104623,2025-03-19 18:50:00,11.67,0.96,22.27
104624,2025-03-19 19:00:00,11.09,0.96,21.82
104625,2025-03-19 19:10:00,9.65,0.75,21.46
104626,2025-03-19 19:20:00,8.76,0.66,20.99
104627,2025-03-19 19:30:00,8.04,0.54,21.02
104628,2025-03-19 19:40:00,8.35,0.53,21.67
104629,2025-03-19 19:50:00,8.15,0.52,21.72
104630,2025-03-19 20:00:00,7.97,0.51,21.54
104631,2025-03-19 20:10:00,7.86,0.51,21.34
104632,2025-03-19 20:20:00,7.62,0.47,21.15
104633,2025-03-19 20:30:00,7.3,0.41,21.02
104634,2025-03-19 20:40:00,6.56,0.32,20.92
104635,2025-03-19 20:50:00,7.27,0.36,20.77
104636,2025-03-19 21:00:00,7.2,0.4,20.63
104637,2025-03-19 21:10:00,7.46,0.47,20.68
104638,2025-03-19 21:20:00,8.39,0.58,20.66
104639,2025-03-19 21:30:00,8.63,0.6,20.72
104640,2025-03-19 21:40:00,8.22,0.52,20.6
104641,2025-03-19 21:50:00,8.36,0.57,20.56
104642,2025-03-19 22:00:00,8.7,0.59,20.6
104643,2025-03-19 22:10:00,8.75,0.59,20.47
104644,2025-03-19 22:20:00,8.86,0.6,19.92
104645,2025-03-19 22:30:00,7.63,0.53,18.79
104646,2025-03-19 22:40:00,7.7,0.53,18.31
104647,2025-03-19 22:50:00,7.96,0.55,18.6
104648,2025-03-19 23:00:00,8.39,0.6,18.41
104649,2025-03-19 23:10:00,10.52,0.82,18.34
104650,2025-03-19 23:20:00,11.41,0.93,18.19
104651,2025-03-19 23:30:00,11.63,0.97,18.22
104652,2025-03-19 23:40:00,12.54,0.98,18.08
104653,2025-03-19 23:50:00,12.43,0.98,17.53
104654,2025-03-20 0:00:00,11.16,0.95,16.88
104655,2025-03-20 0:10:00,10.65,0.94,16.42
104656,2025-03-20 0:20:00,11.47,0.97,16.89
104657,2025-03-20 0:30:00,10.53,0.92,16.6
104658,2025-03-20 0:40:00,10.83,0.94,15.61
104659,2025-03-20 0:50:00,10.84,0.97,14.85
104660,2025-03-20 1:00:00,11.59,0.97,14.38
104661,2025-03-20 1:10:00,11.68,0.97,14.2
104662,2025-03-20 1:20:00,12.14,0.97,14.15
104663,2025-03-20 1:30:00,12.71,0.97,14.5
104664,2025-03-20 1:40:00,11.3,0.97,13.77
104665,2025-03-20 1:50:00,11.96,0.97,14.16
104666,2025-03-20 2:00:00,8.02,0.55,13.04
104667,2025-03-20 2:10:00,6.33,0.3,12.2
104668,2025-03-20 2:20:00,8.94,0.71,12.38
104669,2025-03-20 2:30:00,8.93,0.73,12
104670,2025-03-20 2:40:00,10.34,0.91,12.01
104671,2025-03-20 2:50:00,11.02,0.96,11.79
104672,2025-03-20 3:00:00,12.35,0.98,12.26
104673,2025-03-20 3:10:00,13.43,0.98,13.16
104674,2025-03-20 3:20:00,13.19,0.97,13.45
104675,2025-03-20 3:30:00,13.77,0.97,13.21
104676,2025-03-20 3:40:00,15.27,0.97,13.23
104677,2025-03-20 3:50:00,16.08,0.97,13.72
104678,2025-03-20 4:00:00,16,0.97,13.91
104679,2025-03-20 4:10:00,15.07,0.97,13.05
104680,2025-03-20 4:20:00,14.99,0.97,13.13
104681,2025-03-20 4:30:00,13.47,0.97,12.49
104682,2025-03-20 4:40:00,14.06,0.97,12.66
104683,2025-03-20 4:50:00,14.08,0.97,12.32
104684,2025-03-20 5:00:00,14.37,0.97,12.29
104685,2025-03-20 5:10:00,12.4,0.96,11.68
104686,2025-03-20 5:20:00,10.74,0.91,11.29
104687,2025-03-20 5:30:00,11.11,0.91,11.23
104688,2025-03-20 5:40:00,10.99,0.95,11.23
104689,2025-03-20 5:50:00,10.05,0.86,10.73
104690,2025-03-20 6:00:00,10.88,0.96,10.35
104691,2025-03-20 6:10:00,10.19,0.8,10.46
104692,2025-03-20 6:20:00,8.1,0.58,10.44
104693,2025-03-20 6:30:00,9.41,0.79,10.54
104694,2025-03-20 6:40:00,11.35,0.97,10.51
104695,2025-03-20 6:50:00,11.64,0.98,10.32
104696,2025-03-20 7:00:00,11.85,0.97,10.35
104697,2025-03-20 7:10:00,11.76,0.97,10.05
104698,2025-03-20 7:20:00,11.34,0.97,9.9
104699,2025-03-20 7:30:00,10.87,0.95,9.85
104700,2025-03-20 7:40:00,11.2,0.96,10.05
104701,2025-03-20 7:50:00,9.77,0.8,10.36
104702,2025-03-20 8:00:00,8.8,0.66,10.71
104703,2025-03-20 8:10:00,9.34,0.74,10.99
104704,2025-03-20 8:20:00,10.85,0.92,11.35
104705,2025-03-20 8:30:00,12.1,0.98,12.05
104706,2025-03-20 8:40:00,11.75,0.97,12.73
104707,2025-03-20 8:50:00,11.41,0.96,13.31
104708,2025-03-20 9:00:00,11.64,0.96,13.89
104709,2025-03-20 9:10:00,11.37,0.95,14.43
104710,2025-03-20 9:20:00,11.61,0.97,14.84
104711,2025-03-20 9:30:00,10.67,0.88,15.59
104712,2025-03-20 9:40:00,11.48,0.95,15.96
104713,2025-03-20 9:50:00,10.48,0.84,16.77
104714,2025-03-20 10:00:00,11.27,0.91,17.24
104715,2025-03-20 10:10:00,11.24,0.91,17.74
104716,2025-03-20 10:20:00,11.29,0.93,18.47
104717,2025-03-20 10:30:00,11.21,0.9,18.98
104718,2025-03-20 10:40:00,11.77,0.95,19.3
104719,2025-03-20 10:50:00,11.67,0.97,19.78
104720,2025-03-20 11:00:00,11.83,0.97,20.27
104721,2025-03-20 11:10:00,12.19,0.97,20.54
104722,2025-03-20 11:20:00,12,0.97,20.93
104723,2025-03-20 11:30:00,11.77,0.97,21.21
104724,2025-03-20 11:40:00,11.23,0.95,21.59
104725,2025-03-20 11:50:00,12.25,0.97,21.54
104726,2025-03-20 12:00:00,12.03,0.96,21.93
104727,2025-03-20 12:10:00,11.54,0.96,22
104728,2025-03-20 12:20:00,11.86,0.95,22.21
104729,2025-03-20 12:30:00,11.59,0.96,22.59
104730,2025-03-20 12:40:00,10.87,0.91,23.07
104731,2025-03-20 12:50:00,11.22,0.9,23.43
104732,2025-03-20 13:00:00,10.77,0.88,23.67
104733,2025-03-20 13:10:00,11,0.9,23.71
104734,2025-03-20 13:20:00,11.33,0.93,23.6
104735,2025-03-20 13:30:00,10.96,0.87,23.97
104736,2025-03-20 13:40:00,10.71,0.91,24
104737,2025-03-20 13:50:00,10.42,0.85,24.32
104738,2025-03-20 14:00:00,9.61,0.69,24.79
104739,2025-03-20 14:10:00,9.05,0.64,24.91
104740,2025-03-20 14:20:00,8.89,0.63,25.03
104741,2025-03-20 14:30:00,8.07,0.52,25.31
104742,2025-03-20 14:40:00,7.71,0.44,25.59
104743,2025-03-20 14:50:00,7.37,0.41,25.7
104744,2025-03-20 15:00:00,6.87,0.31,25.98
104745,2025-03-20 15:10:00,5.76,0.22,26.39
104746,2025-03-20 15:20:00,5.5,0.18,26.36
104747,2025-03-20 15:30:00,6.48,0.24,26.49
104748,2025-03-20 15:40:00,5.93,0.22,26.4
104749,2025-03-20 15:50:00,4.32,0.09,27.05
104750,2025-03-20 16:00:00,4.56,0.11,27.12
104751,2025-03-20 16:10:00,3.65,0.06,27.47
104752,2025-03-20 16:20:00,4.36,0.1,26.99
104753,2025-03-20 16:30:00,2.91,0.02,27.25
104754,2025-03-20 16:40:00,2.55,0.01,27.12
104755,2025-03-20 16:50:00,2.92,0.03,27.08
104756,2025-03-20 17:00:00,3.47,0.04,26.8
104757,2025-03-20 17:10:00,3.4,0.05,26.55
104758,2025-03-20 17:20:00,3.91,0.07,26.27
104759,2025-03-20 17:30:00,3.76,0.07,26.19
104760,2025-03-20 17:40:00,3.18,0.04,26.05
104761,2025-03-20 17:50:00,4,0.07,25.88
104762,2025-03-20 18:00:00,4.28,0.09,25.34
104763,2025-03-20 18:10:00,4.08,0.08,25.02
104764,2025-03-20 18:20:00,4.55,0.1,24.61
104765,2025-03-20 18:30:00,4.79,0.12,24.31
104766,2025-03-20 18:40:00,5.27,0.15,24.15
104767,2025-03-20 18:50:00,4.93,0.12,23.64
104768,2025-03-20 19:00:00,4.71,0.11,23.34
104769,2025-03-20 19:10:00,3.95,0.07,23.11
104770,2025-03-20 19:20:00,3.38,0.04,23.24
104771,2025-03-20 19:30:00,2.21,0.01,22.75
104772,2025-03-20 19:40:00,1.58,0.01,22.1
104773,2025-03-20 19:50:00,1.09,0.01,21.94
104774,2025-03-20 20:00:00,1,0.01,21.75
104775,2025-03-20 20:10:00,1.08,0.01,21.55
104776,2025-03-20 20:20:00,0.69,0.01,21.36
104777,2025-03-20 20:30:00,0.44,0.01,21.16
104778,2025-03-20 20:40:00,0.76,0.01,21.05
104779,2025-03-20 20:50:00,0.62,0.01,20.82
104780,2025-03-20 21:00:00,0.55,0.01,20.59
104781,2025-03-20 21:10:00,0.4,0.01,20.34
104782,2025-03-20 21:20:00,0.43,0.01,20.24
104783,2025-03-20 21:30:00,0.44,0.01,20.2
104784,2025-03-20 21:40:00,0.7,0.01,20.23
104785,2025-03-20 21:50:00,0.62,0.01,20.16
104786,2025-03-20 22:00:00,0.49,0.01,20.02
104787,2025-03-20 22:10:00,0.92,0.01,20.02
104788,2025-03-20 22:20:00,1.16,0.01,19.87
104789,2025-03-20 22:30:00,1.2,0.01,19.59
104790,2025-03-20 22:40:00,1.19,0.01,19.24
104791,2025-03-20 22:50:00,1.22,0.01,18.92
104792,2025-03-20 23:00:00,1.36,0.01,18.26
104793,2025-03-20 23:10:00,1.99,0.01,18.12
104794,2025-03-20 23:20:00,1.82,0,17.94
104795,2025-03-20 23:30:00,2.1,0.01,17.23
104796,2025-03-20 23:40:00,3.52,0.04,17.52
104797,2025-03-20 23:50:00,3.85,0.04,17.59
104798,2025-03-21 0:00:00,3.96,0.04,17.84
104799,2025-03-21 0:10:00,3.69,0.05,17.78
104800,2025-03-21 0:20:00,3.26,0.02,17.78
104801,2025-03-21 0:30:00,2.06,0.01,17.52
104802,2025-03-21 0:40:00,3.07,0,17.5
104803,2025-03-21 0:50:00,3.06,0.01,17.89
104804,2025-03-21 1:00:00,2.77,0.01,18.17
104805,2025-03-21 1:10:00,1.73,0.01,17.45
104806,2025-03-21 1:20:00,1.76,0.01,16.7
104807,2025-03-21 1:30:00,1.8,0.01,16.2
104808,2025-03-21 1:40:00,2.58,0,15.62
104809,2025-03-21 1:50:00,3.28,0.01,15.01
104810,2025-03-21 2:00:00,2.68,0.01,14.92
104811,2025-03-21 2:10:00,3.08,0,15.52
104812,2025-03-21 2:20:00,2.69,0.01,16.09
104813,2025-03-21 2:30:00,3.14,0.03,17.08
104814,2025-03-21 2:40:00,1.86,0.01,16.39
104815,2025-03-21 2:50:00,0.73,0.01,15.21
104816,2025-03-21 3:00:00,1.41,0.01,14.75
104817,2025-03-21 3:10:00,2.56,0.01,14.7
104818,2025-03-21 3:20:00,3.18,0.03,14.29
104819,2025-03-21 3:30:00,3.16,0.02,13.76
104820,2025-03-21 3:40:00,3.44,0.04,13.8
104821,2025-03-21 3:50:00,4,0.07,13.96
104822,2025-03-21 4:00:00,4.98,0.09,14.02
104823,2025-03-21 4:10:00,5.27,0.11,14.48
104824,2025-03-21 4:20:00,5.63,0.18,14.94
104825,2025-03-21 4:30:00,5.61,0.18,14.99
104826,2025-03-21 4:40:00,5.07,0.13,14.82
104827,2025-03-21 4:50:00,5.02,0.11,14.99
104828,2025-03-21 5:00:00,4.98,0.1,15.26
104829,2025-03-21 5:10:00,4.03,0.06,14.87
104830,2025-03-21 5:20:00,3.43,0.03,13.87
